ID,ESN,MTH,DAY,HR_GMT,MIN,YEARDAY,LON,LAT,DEPTH
246400712,4528784,7,20,18,6,201.7541667,-70.71021,41.2267,-1
246400712,4528784,7,20,18,6,201.7541667,-70.71021,41.2267,-1
246400712,4528784,7,20,18,57,201.7895833,-70.713,41.22392,-1
246400712,4528784,7,20,20,5,201.8368056,-70.71779,41.2214,-1
246400712,4528784,7,20,18,57,201.7895833,-70.713,41.22392,-1
246400712,4528784,7,20,20,5,201.8368056,-70.71779,41.2214,-1
246400712,4528784,7,20,20,58,201.8736111,-70.72176,41.22111,-1
246400712,4528784,7,20,21,53,201.9118056,-70.72423,41.22254,-1
246400712,4528784,7,20,20,58,201.8736111,-70.72176,41.22111,-1
246400712,4528784,7,20,21,53,201.9118056,-70.72423,41.22254,-1
246400712,4528784,7,20,22,58,201.9569444,-70.7236,41.22485,-1
246400712,4528784,7,20,23,50,201.9930556,-70.71923,41.22745,-1
246400712,4528784,7,20,22,58,201.9569444,-70.7236,41.22485,-1
246400712,4528784,7,20,23,50,201.9930556,-70.71923,41.22745,-1
246400712,4528784,7,21,0,56,202.0388889,-70.70959,41.22963,-1
246400712,4528784,7,21,1,50,202.0763889,-70.7003,41.23068,-1
246400712,4528784,7,21,0,56,202.0388889,-70.70959,41.22963,-1
246400712,4528784,7,21,1,50,202.0763889,-70.7003,41.23068,-1
246400712,4528784,7,21,2,48,202.1166667,-70.69058,41.23195,-1
246400712,4528784,7,21,3,44,202.1555556,-70.68425,41.231,-1
246400712,4528784,7,21,2,48,202.1166667,-70.69058,41.23195,-1
246400712,4528784,7,21,3,44,202.1555556,-70.68425,41.231,-1
246400712,4528784,7,21,4,34,202.1902778,-70.68099,41.22927,-1
246400712,4528784,7,21,5,41,202.2368056,-70.68309,41.22556,-1
246400712,4528784,7,21,4,34,202.1902778,-70.68099,41.22927,-1
246400712,4528784,7,21,5,41,202.2368056,-70.68309,41.22556,-1
246400712,4528784,7,21,6,43,202.2798611,-70.68886,41.22174,-1
246400712,4528784,7,21,7,36,202.3166667,-70.69951,41.21852,-1
246400712,4528784,7,21,6,43,202.2798611,-70.68886,41.22174,-1
246400712,4528784,7,21,7,36,202.3166667,-70.69951,41.21852,-1
246400712,4528784,7,21,9,29,202.3951389,-70.72242,41.21629,-1
246400712,4528784,7,21,9,29,202.3951389,-70.72242,41.21629,-1
246400712,4528784,7,21,10,33,202.4395833,-70.73551,41.21597,-1
246400712,4528784,7,21,11,31,202.4798611,-70.74461,41.21626,-1
246400712,4528784,7,21,10,33,202.4395833,-70.73551,41.21597,-1
246400712,4528784,7,21,11,31,202.4798611,-70.74461,41.21626,-1
246400712,4528784,7,21,13,21,202.55625,-70.75585,41.21339,-1
246400712,4528784,7,21,13,21,202.55625,-70.75585,41.21339,-1
246400712,4528784,7,21,14,24,202.6,-70.75884,41.21148,-1
246400712,4528784,7,21,15,24,202.6416667,-70.75982,41.21145,-1
246400712,4528784,7,21,14,24,202.6,-70.75884,41.21148,-1
246400712,4528784,7,21,15,24,202.6416667,-70.75982,41.21145,-1
246400712,4528784,7,21,16,42,202.6958333,-70.75553,41.20993,-1
246400712,4528784,7,21,17,28,202.7277778,-70.75418,41.20743,-1
246400712,4528784,7,21,16,42,202.6958333,-70.75553,41.20993,-1
246400712,4528784,7,21,17,28,202.7277778,-70.75418,41.20743,-1
246400712,4528784,7,21,18,28,202.7694444,-70.75573,41.20567,-1
246400712,4528784,7,21,19,22,202.8069444,-70.7583,41.2042,-1
246400712,4528784,7,21,18,28,202.7694444,-70.75573,41.20567,-1
246400712,4528784,7,21,19,22,202.8069444,-70.7583,41.2042,-1
246400712,4528784,7,21,20,27,202.8520833,-70.76042,41.20321,-1
246400712,4528784,7,21,21,30,202.8958333,-70.76268,41.20167,-1
246400712,4528784,7,21,20,27,202.8520833,-70.76042,41.20321,-1
246400712,4528784,7,21,21,30,202.8958333,-70.76268,41.20167,-1
246400712,4528784,7,21,23,24,202.975,-70.76214,41.20137,-1
246400712,4528784,7,21,23,24,202.975,-70.76214,41.20137,-1
246400712,4528784,7,22,0,16,203.0111111,-70.75794,41.20189,-1
246400712,4528784,7,22,0,16,203.0111111,-70.75794,41.20189,-1
246400712,4528784,7,22,2,34,203.1069444,-70.73528,41.20039,-1
246400712,4528784,7,22,3,33,203.1479167,-70.71972,41.1975,-1
246400712,4528784,7,22,2,34,203.1069444,-70.73528,41.20039,-1
246400712,4528784,7,22,3,33,203.1479167,-70.71972,41.1975,-1
246400712,4528784,7,22,4,34,203.1902778,-70.70822,41.19398,-1
246400712,4528784,7,22,5,37,203.2340278,-70.70215,41.18899,-1
246400712,4528784,7,22,4,34,203.1902778,-70.70822,41.19398,-1
246400712,4528784,7,22,5,37,203.2340278,-70.70215,41.18899,-1
246400712,4528784,7,22,6,51,203.2854167,-70.70206,41.18416,-1
246400712,4528784,7,22,7,34,203.3152778,-70.70571,41.18028,-1
246400712,4528784,7,22,6,51,203.2854167,-70.70206,41.18416,-1
246400712,4528784,7,22,7,34,203.3152778,-70.70571,41.18028,-1
246400712,4528784,7,22,8,27,203.3520833,-70.71348,41.17804,-1
246400712,4528784,7,22,9,29,203.3951389,-70.7265,41.17813,-1
246400712,4528784,7,22,8,27,203.3520833,-70.71348,41.17804,-1
246400712,4528784,7,22,9,29,203.3951389,-70.7265,41.17813,-1
246400712,4528784,7,22,10,39,203.44375,-70.73789,41.18106,-1
246400712,4528784,7,22,11,38,203.4847222,-70.74922,41.18766,-1
246400712,4528784,7,22,12,48,203.5333333,-70.75523,41.19408,-1
246400712,4528784,7,22,12,48,203.5333333,-70.75523,41.19408,-1
246400712,4528784,7,22,13,38,203.5680556,-70.7571,41.20012,-1
246400712,4528784,7,22,14,37,203.6090278,-70.75244,41.20487,-1
246400712,4528784,7,22,13,38,203.5680556,-70.7571,41.20012,-1
246400712,4528784,7,22,14,37,203.6090278,-70.75244,41.20487,-1
246400713,4531542,6,4,16,5,155.6701389,-70.32537,40.99971,-1
246400713,4531542,6,4,16,5,155.6701389,-70.32537,40.99971,-1
246400713,4531542,6,4,16,58,155.7069444,-70.33352,40.998,-1
246400713,4531542,6,4,17,52,155.7444444,-70.34522,40.99791,-1
246400713,4531542,6,4,16,58,155.7069444,-70.33352,40.998,-1
246400713,4531542,6,4,17,52,155.7444444,-70.34522,40.99791,-1
246400713,4531542,6,4,19,0,155.7916667,-70.3614,41.00168,-1
246400713,4531542,6,4,20,1,155.8340278,-70.37414,41.00862,-1
246400713,4531542,6,4,19,0,155.7916667,-70.3614,41.00168,-1
246400713,4531542,6,4,20,1,155.8340278,-70.37414,41.00862,-1
246400713,4531542,6,4,21,6,155.8791667,-70.38161,41.01828,-1
246400713,4531542,6,4,22,9,155.9229167,-70.38251,41.02862,-1
246400713,4531542,6,4,21,6,155.8791667,-70.38161,41.01828,-1
246400713,4531542,6,4,22,9,155.9229167,-70.38251,41.02862,-1
246400713,4531542,6,4,23,14,155.9680556,-70.37738,41.03915,-1
246400713,4531542,6,4,23,14,155.9680556,-70.37738,41.03915,-1
246400713,4531542,6,5,0,23,156.0159722,-70.36584,41.04793,-1
246400713,4531542,6,5,1,21,156.05625,-70.35541,41.05306,-1
246400713,4531542,6,5,0,23,156.0159722,-70.36584,41.04793,-1
246400713,4531542,6,5,1,21,156.05625,-70.35541,41.05306,-1
246400713,4531542,6,5,2,14,156.0930556,-70.34797,41.0548,-1
246400713,4531542,6,5,3,10,156.1319444,-70.34537,41.05434,-1
246400713,4531542,6,5,2,14,156.0930556,-70.34797,41.0548,-1
246400713,4531542,6,5,3,10,156.1319444,-70.34537,41.05434,-1
246400713,4531542,6,5,4,12,156.175,-70.3488,41.0523,-1
246400713,4531542,6,5,5,20,156.2222222,-70.35754,41.05047,-1
246400713,4531542,6,5,4,12,156.175,-70.3488,41.0523,-1
246400713,4531542,6,5,5,20,156.2222222,-70.35754,41.05047,-1
246400713,4531542,6,5,6,19,156.2631944,-70.36794,41.05023,-1
246400713,4531542,6,5,7,9,156.2979167,-70.37882,41.05181,-1
246400713,4531542,6,5,6,19,156.2631944,-70.36794,41.05023,-1
246400713,4531542,6,5,7,9,156.2979167,-70.37882,41.05181,-1
246400713,4531542,6,5,8,12,156.3416667,-70.3914,41.05699,-1
246400713,4531542,6,5,9,21,156.3895833,-70.39712,41.06478,-1
246400713,4531542,6,5,8,12,156.3416667,-70.3914,41.05699,-1
246400713,4531542,6,5,9,21,156.3895833,-70.39712,41.06478,-1
246400713,4531542,6,5,10,13,156.4256944,-70.39644,41.07021,-1
246400713,4531542,6,5,11,14,156.4680556,-70.39086,41.07732,-1
246400713,4531542,6,5,10,13,156.4256944,-70.39644,41.07021,-1
246400713,4531542,6,5,11,14,156.4680556,-70.39086,41.07732,-1
246400713,4531542,6,5,12,24,156.5166667,-70.37777,41.08278,-1
246400713,4531542,6,5,13,16,156.5527778,-70.36571,41.08484,-1
246400713,4531542,6,5,12,24,156.5166667,-70.37777,41.08278,-1
246400713,4531542,6,5,13,16,156.5527778,-70.36571,41.08484,-1
246400713,4531542,6,5,14,24,156.6,-70.35033,41.08575,-1
246400713,4531542,6,5,15,28,156.6444444,-70.34069,41.08277,-1
246400713,4531542,6,5,14,24,156.6,-70.35033,41.08575,-1
246400713,4531542,6,5,15,28,156.6444444,-70.34069,41.08277,-1
246400713,4531542,6,5,16,32,156.6888889,-70.33831,41.07881,-1
246400713,4531542,6,5,17,37,156.7340278,-70.34254,41.07692,-1
246400713,4531542,6,5,16,32,156.6888889,-70.33831,41.07881,-1
246400713,4531542,6,5,17,37,156.7340278,-70.34254,41.07692,-1
246400713,4531542,6,5,18,45,156.78125,-70.34942,41.07627,-1
246400713,4531542,6,5,19,49,156.8256944,-70.35601,41.07734,-1
246400713,4531542,6,5,18,45,156.78125,-70.34942,41.07627,-1
246400713,4531542,6,5,19,49,156.8256944,-70.35601,41.07734,-1
246400713,4531542,6,5,20,45,156.8645833,-70.35919,41.08003,-1
246400713,4531542,6,5,21,31,156.8965278,-70.35835,41.0845,-1
246400713,4531542,6,5,20,45,156.8645833,-70.35919,41.08003,-1
246400713,4531542,6,5,21,31,156.8965278,-70.35835,41.0845,-1
246400713,4531542,6,5,22,39,156.94375,-70.35035,41.09034,-1
246400713,4531542,6,5,23,45,156.9895833,-70.33513,41.09479,-1
246400713,4531542,6,5,22,39,156.94375,-70.35035,41.09034,-1
246400713,4531542,6,5,23,45,156.9895833,-70.33513,41.09479,-1
246400713,4531542,6,6,0,44,157.0305556,-70.31765,41.0977,-1
246400713,4531542,6,6,1,48,157.075,-70.29913,41.09871,-1
246400713,4531542,6,6,0,44,157.0305556,-70.31765,41.0977,-1
246400713,4531542,6,6,1,48,157.075,-70.29913,41.09871,-1
246400713,4531542,6,6,2,35,157.1076389,-70.2805,41.09664,-1
246400713,4531542,6,6,3,28,157.1444444,-70.26859,41.09153,-1
246400713,4531542,6,6,2,35,157.1076389,-70.2805,41.09664,-1
246400713,4531542,6,6,3,28,157.1444444,-70.26859,41.09153,-1
246400713,4531542,6,6,4,29,157.1868056,-70.26537,41.08238,-1
246400713,4531542,6,6,5,20,157.2222222,-70.27211,41.07393,-1
246400713,4531542,6,6,4,29,157.1868056,-70.26537,41.08238,-1
246400713,4531542,6,6,5,20,157.2222222,-70.27211,41.07393,-1
246400713,4531542,6,6,6,18,157.2625,-70.28677,41.06601,-1
246400713,4531542,6,6,7,18,157.3041667,-70.30681,41.06174,-1
246400713,4531542,6,6,6,18,157.2625,-70.28677,41.06601,-1
246400713,4531542,6,6,7,18,157.3041667,-70.30681,41.06174,-1
246400713,4531542,6,6,8,21,157.3479167,-70.32874,41.06294,-1
246400713,4531542,6,6,9,25,157.3923611,-70.34736,41.07057,-1
246400713,4531542,6,6,8,21,157.3479167,-70.32874,41.06294,-1
246400713,4531542,6,6,9,25,157.3923611,-70.34736,41.07057,-1
246400713,4531542,6,6,10,32,157.4388889,-70.35747,41.08471,-1
246400713,4531542,6,6,11,27,157.4770833,-70.35779,41.09775,-1
246400713,4531542,6,6,10,32,157.4388889,-70.35747,41.08471,-1
246400713,4531542,6,6,11,27,157.4770833,-70.35779,41.09775,-1
246400713,4531542,6,6,13,20,157.5555556,-70.33902,41.12188,-1
246400713,4531542,6,6,13,20,157.5555556,-70.33902,41.12188,-1
246400713,4531542,6,6,14,12,157.5916667,-70.32239,41.13002,-1
246400713,4531542,6,6,15,22,157.6402778,-70.30097,41.13685,-1
246400713,4531542,6,6,14,12,157.5916667,-70.32239,41.13002,-1
246400713,4531542,6,6,15,22,157.6402778,-70.30097,41.13685,-1
246400713,4531542,6,6,16,20,157.6805556,-70.28625,41.13904,-1
246400713,4531542,6,6,17,32,157.7305556,-70.28095,41.13859,-1
246400713,4531542,6,6,16,20,157.6805556,-70.28625,41.13904,-1
246400713,4531542,6,6,17,32,157.7305556,-70.28095,41.13859,-1
246400713,4531542,6,6,18,29,157.7701389,-70.28593,41.13772,-1
246400713,4531542,6,6,19,32,157.8138889,-70.29531,41.13862,-1
246400713,4531542,6,6,18,29,157.7701389,-70.28593,41.13772,-1
246400713,4531542,6,6,19,32,157.8138889,-70.29531,41.13862,-1
246400713,4531542,6,6,20,42,157.8625,-70.30831,41.14236,-1
246400713,4531542,6,6,21,52,157.9111111,-70.31745,41.14946,-1
246400713,4531542,6,6,20,42,157.8625,-70.30831,41.14236,-1
246400713,4531542,6,6,21,52,157.9111111,-70.31745,41.14946,-1
246400713,4531542,6,6,22,48,157.95,-70.32052,41.1587,-1
246400713,4531542,6,6,23,59,157.9993056,-70.31383,41.16974,-1
246400713,4531542,6,7,1,5,158.0451389,-70.29812,41.17816,-1
246400713,4531542,6,7,1,5,158.0451389,-70.29812,41.17816,-1
246400713,4531542,6,7,2,0,158.0833333,-70.28168,41.18305,-1
246400713,4531542,6,7,3,0,158.125,-70.26235,41.18539,-1
246400713,4531542,6,7,2,0,158.0833333,-70.28168,41.18305,-1
246400713,4531542,6,7,3,0,158.125,-70.26235,41.18539,-1
246400713,4531542,6,7,3,56,158.1638889,-70.24759,41.18437,-1
246400713,4531542,6,7,4,56,158.2055556,-70.24229,41.18132,-1
246400713,4531542,6,7,3,56,158.1638889,-70.24759,41.18437,-1
246400713,4531542,6,7,4,56,158.2055556,-70.24229,41.18132,-1
246400713,4531542,6,7,6,7,158.2548611,-70.25083,41.17694,-1
246400713,4531542,6,7,6,7,158.2548611,-70.25083,41.17694,-1
246400713,4531542,6,7,7,10,158.2986111,-70.26836,41.17377,-1
246400713,4531542,6,7,8,7,158.3381944,-70.2863,41.17255,-1
246400713,4531542,6,7,8,54,158.3708333,-70.30604,41.17309,-1
246400713,4531542,6,7,10,5,158.4201389,-70.33359,41.17973,-1
246400713,4531542,6,7,10,5,158.4201389,-70.33359,41.17973,-1
246400713,4531542,6,7,11,13,158.4673611,-70.35432,41.19351,-1
246400713,4531542,6,7,11,13,158.4673611,-70.35432,41.19351,-1
246400713,4531542,6,7,12,10,158.5069444,-70.36569,41.20827,-1
246400713,4531542,6,7,13,8,158.5472222,-70.3679,41.21997,-1
246400713,4531542,6,7,12,10,158.5069444,-70.36569,41.20827,-1
246400713,4531542,6,7,13,8,158.5472222,-70.3679,41.21997,-1
246400713,4531542,6,7,14,14,158.5930556,-70.36279,41.22905,-1
246400713,4531542,6,7,15,14,158.6347222,-70.3556,41.23368,-1
246400713,4531542,6,7,14,14,158.5930556,-70.36279,41.22905,-1
246400713,4531542,6,7,15,14,158.6347222,-70.3556,41.23368,-1
246400713,4531542,6,7,16,17,158.6784722,-70.34947,41.23376,-1
246400713,4531542,6,7,17,16,158.7194444,-70.34794,41.2298,-1
246400713,4531542,6,7,18,7,158.7548611,-70.35125,41.22438,-1
246400713,4531542,6,7,16,17,158.6784722,-70.34947,41.23376,-1
246400713,4531542,6,7,17,16,158.7194444,-70.34794,41.2298,-1
246400713,4531542,6,7,18,7,158.7548611,-70.35125,41.22438,-1
246400713,4531542,6,7,19,6,158.7958333,-70.36007,41.21855,-1
246400713,4531542,6,7,19,57,158.83125,-70.37281,41.2141,-1
246400713,4531542,6,7,19,6,158.7958333,-70.36007,41.21855,-1
246400713,4531542,6,7,19,57,158.83125,-70.37281,41.2141,-1
246400713,4531542,6,7,20,46,158.8652778,-70.38878,41.21131,-1
246400713,4531542,6,7,21,58,158.9152778,-70.4094,41.2104,-1
246400713,4531542,6,7,20,46,158.8652778,-70.38878,41.21131,-1
246400713,4531542,6,7,21,58,158.9152778,-70.4094,41.2104,-1
246400713,4531542,6,7,22,49,158.9506944,-70.42465,41.21229,-1
246400713,4531542,6,7,23,55,158.9965278,-70.43976,41.21779,-1
246400713,4531542,6,7,22,49,158.9506944,-70.42465,41.21229,-1
246400713,4531542,6,7,23,55,158.9965278,-70.43976,41.21779,-1
246400713,4531542,6,8,0,56,159.0388889,-70.44624,41.22365,-1
246400713,4531542,6,8,2,7,159.0881944,-70.44613,41.22558,-1
246400713,4531542,6,8,0,56,159.0388889,-70.44624,41.22365,-1
246400713,4531542,6,8,2,7,159.0881944,-70.44613,41.22558,-1
246400713,4531542,6,8,3,10,159.1319444,-70.44008,41.22717,-1
246400713,4531542,6,8,4,9,159.1729167,-70.43259,41.22919,-1
246400713,4531542,6,8,3,10,159.1319444,-70.44008,41.22717,-1
246400713,4531542,6,8,4,9,159.1729167,-70.43259,41.22919,-1
246400713,4531542,6,8,5,6,159.2125,-70.42938,41.22886,-1
246400713,4531542,6,8,6,0,159.25,-70.43075,41.22636,-1
246400713,4531542,6,8,5,6,159.2125,-70.42938,41.22886,-1
246400713,4531542,6,8,6,0,159.25,-70.43075,41.22636,-1
246400713,4531542,6,8,7,1,159.2923611,-70.43704,41.22289,-1
246400713,4531542,6,8,7,49,159.3256944,-70.44742,41.21916,-1
246400713,4531542,6,8,7,1,159.2923611,-70.43704,41.22289,-1
246400713,4531542,6,8,7,49,159.3256944,-70.44742,41.21916,-1
246400713,4531542,6,8,10,55,159.4548611,-70.51613,41.1976,-1
246400713,4531542,6,8,11,49,159.4923611,-70.53864,41.19284,-1
246400713,4531542,6,8,10,55,159.4548611,-70.51613,41.1976,-1
246400713,4531542,6,8,11,49,159.4923611,-70.53864,41.19284,-1
246400713,4531542,6,8,12,47,159.5326389,-70.55628,41.19045,-1
246400713,4531542,6,8,13,40,159.5694444,-70.56889,41.19057,-1
246400713,4531542,6,8,12,47,159.5326389,-70.55628,41.19045,-1
246400713,4531542,6,8,13,40,159.5694444,-70.56889,41.19057,-1
246400713,4531542,6,8,14,32,159.6055556,-70.57788,41.19254,-1
246400713,4531542,6,8,15,23,159.6409722,-70.58063,41.19548,-1
246400713,4531542,6,8,14,32,159.6055556,-70.57788,41.19254,-1
246400713,4531542,6,8,15,23,159.6409722,-70.58063,41.19548,-1
246400713,4531542,6,8,16,20,159.6805556,-70.58001,41.20043,-1
246400713,4531542,6,8,17,23,159.7243056,-70.57889,41.20389,-1
246400713,4531542,6,8,16,20,159.6805556,-70.58001,41.20043,-1
246400713,4531542,6,8,17,23,159.7243056,-70.57889,41.20389,-1
246400713,4531542,6,8,20,28,159.8527778,-70.58786,41.19648,-1
246400713,4531542,6,8,21,26,159.8930556,-70.59396,41.18881,-1
246400713,4531542,6,8,20,28,159.8527778,-70.58786,41.19648,-1
246400713,4531542,6,8,21,26,159.8930556,-70.59396,41.18881,-1
246400713,4531542,6,8,22,45,159.9479167,-70.59986,41.18127,-1
246400713,4531542,6,8,23,33,159.98125,-70.60428,41.17874,-1
246400713,4531542,6,8,22,45,159.9479167,-70.59986,41.18127,-1
246400713,4531542,6,8,23,33,159.98125,-70.60428,41.17874,-1
246400713,4531542,6,9,0,23,160.0159722,-70.60732,41.17749,-1
246400713,4531542,6,9,1,22,160.0569444,-70.60876,41.17566,-1
246400713,4531542,6,9,0,23,160.0159722,-70.60732,41.17749,-1
246400713,4531542,6,9,1,22,160.0569444,-70.60876,41.17566,-1
246400713,4531542,6,9,2,19,160.0965278,-70.60947,41.17335,-1
246400713,4531542,6,9,3,6,160.1291667,-70.60889,41.17032,-1
246400713,4531542,6,9,2,19,160.0965278,-70.60947,41.17335,-1
246400713,4531542,6,9,3,6,160.1291667,-70.60889,41.17032,-1
246400713,4531542,6,9,4,25,160.1840278,-70.6073,41.16625,-1
246400713,4531542,6,9,5,11,160.2159722,-70.6073,41.1632,-1
246400713,4531542,6,9,4,25,160.1840278,-70.6073,41.16625,-1
246400713,4531542,6,9,5,11,160.2159722,-70.6073,41.1632,-1
246400713,4531542,6,9,6,17,160.2618056,-70.61224,41.15873,-1
246400713,4531542,6,9,7,28,160.3111111,-70.6238,41.15435,-1
246400713,4531542,6,9,6,17,160.2618056,-70.61224,41.15873,-1
246400713,4531542,6,9,7,28,160.3111111,-70.6238,41.15435,-1
246400713,4531542,6,9,8,33,160.35625,-70.63578,41.15056,-1
246400713,4531542,6,9,9,24,160.3916667,-70.6488,41.14775,-1
246400713,4531542,6,9,10,17,160.4284722,-70.66236,41.14495,-1
246400713,4531542,6,9,10,17,160.4284722,-70.66236,41.14495,-1
246400713,4531542,6,9,11,21,160.4729167,-70.67955,41.14361,-1
246400713,4531542,6,9,12,19,160.5131944,-70.69234,41.14455,-1
246400713,4531542,6,9,11,21,160.4729167,-70.67955,41.14361,-1
246400713,4531542,6,9,12,19,160.5131944,-70.69234,41.14455,-1
246400713,4531542,6,9,13,10,160.5486111,-70.70208,41.14717,-1
246400713,4531542,6,9,14,5,160.5868056,-70.70912,41.15148,-1
246400713,4531542,6,9,15,0,160.625,-70.71257,41.15637,-1
246400713,4531542,6,9,13,10,160.5486111,-70.70208,41.14717,-1
246400713,4531542,6,9,14,5,160.5868056,-70.70912,41.15148,-1
246400713,4531542,6,9,15,0,160.625,-70.71257,41.15637,-1
246400713,4531542,6,9,16,15,160.6770833,-70.70908,41.16229,-1
246400713,4531542,6,9,16,15,160.6770833,-70.70908,41.16229,-1
246400713,4531542,6,9,17,17,160.7201389,-70.69551,41.16461,-1
246400713,4531542,6,9,17,17,160.7201389,-70.69551,41.16461,-1
246400713,4531542,6,9,19,33,160.8145833,-70.66487,41.15756,-1
246400713,4531542,6,9,20,27,160.8520833,-70.65741,41.15009,-1
246400713,4531542,6,9,19,33,160.8145833,-70.66487,41.15756,-1
246400713,4531542,6,9,20,27,160.8520833,-70.65741,41.15009,-1
246400713,4531542,6,9,21,23,160.8909722,-70.65419,41.14137,-1
246400713,4531542,6,9,22,12,160.925,-70.6549,41.1301,-1
246400713,4531542,6,9,23,6,160.9625,-70.65884,41.11998,-1
246400713,4531542,6,9,21,23,160.8909722,-70.65419,41.14137,-1
246400713,4531542,6,9,22,12,160.925,-70.6549,41.1301,-1
246400713,4531542,6,9,23,6,160.9625,-70.65884,41.11998,-1
246400713,4531542,6,10,0,13,161.0090278,-70.66599,41.11137,-1
246400713,4531542,6,10,1,17,161.0534722,-70.67575,41.1055,-1
246400713,4531542,6,10,1,17,161.0534722,-70.67575,41.1055,-1
246400713,4531542,6,10,2,19,161.0965278,-70.68498,41.10457,-1
246400713,4531542,6,10,3,7,161.1298611,-70.69206,41.1076,-1
246400713,4531542,6,10,4,8,161.1722222,-70.69502,41.11211,-1
246400713,4531542,6,10,2,19,161.0965278,-70.68498,41.10457,-1
246400713,4531542,6,10,3,7,161.1298611,-70.69206,41.1076,-1
246400713,4531542,6,10,4,8,161.1722222,-70.69502,41.11211,-1
246400713,4531542,6,10,5,13,161.2173611,-70.69313,41.11962,-1
246400713,4531542,6,10,5,13,161.2173611,-70.69313,41.11962,-1
246400713,4531542,6,10,6,12,161.2583333,-70.68728,41.12535,-1
246400713,4531542,6,10,7,2,161.2930556,-70.68004,41.13044,-1
246400713,4531542,6,10,8,1,161.3340278,-70.67258,41.13294,-1
246400713,4531542,6,10,6,12,161.2583333,-70.68728,41.12535,-1
246400713,4531542,6,10,7,2,161.2930556,-70.68004,41.13044,-1
246400713,4531542,6,10,8,1,161.3340278,-70.67258,41.13294,-1
246400713,4531542,6,10,8,58,161.3736111,-70.6658,41.13402,-1
246400713,4531542,6,10,10,7,161.4215278,-70.66028,41.13442,-1
246400713,4531542,6,10,8,58,161.3736111,-70.6658,41.13402,-1
246400713,4531542,6,10,10,7,161.4215278,-70.66028,41.13442,-1
246400713,4531542,6,10,11,1,161.4590278,-70.6582,41.13218,-1
246400713,4531542,6,10,11,57,161.4979167,-70.65841,41.12989,-1
246400713,4531542,6,10,11,1,161.4590278,-70.6582,41.13218,-1
246400713,4531542,6,10,11,57,161.4979167,-70.65841,41.12989,-1
246400713,4531542,6,10,13,7,161.5465278,-70.66067,41.12735,-1
246400713,4531542,6,10,14,0,161.5833333,-70.66213,41.12595,-1
246400713,4531542,6,10,13,7,161.5465278,-70.66067,41.12735,-1
246400713,4531542,6,10,14,0,161.5833333,-70.66213,41.12595,-1
246400713,4531542,6,10,15,11,161.6326389,-70.66324,41.1239,-1
246400713,4531542,6,10,15,59,161.6659722,-70.66414,41.12095,-1
246400713,4531542,6,10,15,11,161.6326389,-70.66324,41.1239,-1
246400713,4531542,6,10,15,59,161.6659722,-70.66414,41.12095,-1
246400713,4531542,6,10,17,0,161.7083333,-70.66346,41.11779,-1
246400713,4531542,6,10,18,2,161.7513889,-70.66039,41.11524,-1
246400713,4531542,6,10,17,0,161.7083333,-70.66346,41.11779,-1
246400713,4531542,6,10,18,2,161.7513889,-70.66039,41.11524,-1
246400713,4531542,6,10,19,0,161.7916667,-70.65728,41.1133,-1
246400713,4531542,6,10,19,50,161.8263889,-70.65522,41.11224,-1
246400713,4531542,6,10,19,0,161.7916667,-70.65728,41.1133,-1
246400713,4531542,6,10,19,50,161.8263889,-70.65522,41.11224,-1
246400713,4531542,6,10,20,54,161.8708333,-70.6558,41.11156,-1
246400713,4531542,6,10,22,2,161.9180556,-70.65721,41.11321,-1
246400713,4531542,6,10,20,54,161.8708333,-70.6558,41.11156,-1
246400713,4531542,6,10,22,2,161.9180556,-70.65721,41.11321,-1
246400713,4531542,6,10,23,5,161.9618056,-70.65685,41.11497,-1
246400713,4531542,6,10,23,5,161.9618056,-70.65685,41.11497,-1
246400713,4531542,6,11,0,14,162.0097222,-70.65123,41.11345,-1
246400713,4531542,6,11,1,12,162.05,-70.64702,41.11467,-1
246400713,4531542,6,11,2,5,162.0868056,-70.64138,41.1173,-1
246400713,4531542,6,11,0,14,162.0097222,-70.65123,41.11345,-1
246400713,4531542,6,11,1,12,162.05,-70.64702,41.11467,-1
246400713,4531542,6,11,2,5,162.0868056,-70.64138,41.1173,-1
246400713,4531542,6,11,3,11,162.1326389,-70.63131,41.12033,-1
246400713,4531542,6,11,4,1,162.1673611,-70.62016,41.12083,-1
246400713,4531542,6,11,3,11,162.1326389,-70.63131,41.12033,-1
246400713,4531542,6,11,4,1,162.1673611,-70.62016,41.12083,-1
246400713,4531542,6,11,5,20,162.2222222,-70.60486,41.11772,-1
246400713,4531542,6,11,6,3,162.2520833,-70.59329,41.11176,-1
246400713,4531542,6,11,5,20,162.2222222,-70.60486,41.11772,-1
246400713,4531542,6,11,6,3,162.2520833,-70.59329,41.11176,-1
246400713,4531542,6,11,8,9,162.3395833,-70.58029,41.08783,-1
246400713,4531542,6,11,8,9,162.3395833,-70.58029,41.08783,-1
246400713,4531542,6,11,8,57,162.3729167,-70.5831,41.07136,-1
246400713,4531542,6,11,9,55,162.4131944,-70.59387,41.05799,-1
246400713,4531542,6,11,8,57,162.3729167,-70.5831,41.07136,-1
246400713,4531542,6,11,9,55,162.4131944,-70.59387,41.05799,-1
246400713,4531542,6,11,10,55,162.4548611,-70.61011,41.04476,-1
246400713,4531542,6,11,11,51,162.49375,-70.62904,41.03577,-1
246400713,4531542,6,11,10,55,162.4548611,-70.61011,41.04476,-1
